Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueJungle,blueMiddle,blueADC,blueSupport,redTop,redJungle,redMiddle,redADC,redSupport
2015,Spring,Season,TSM,1,0,C9,40,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,CST,0,1,DIG,38,Cris,Impaler,Jesiz,Mash,Sheep,Gamsu,Crumbzz,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,WFX,1,0,GV,40,Flaresz,ShorterACE,Pobelter,Altec,Gleeb,Hauntzer,Saintvicious,Keane,Cop,BunnyFuFuu
2015,Spring,Season,TIP,0,1,TL,41,Rhux,Rush,XiaoWeiXiao,Apollo,Adrian,Quas,IWDominate,Fenix,KEITH,Xpecial
2015,Spring,Season,CLG,1,0,T8,35,Benny,Xmithie,Link,Doublelift,aphromoo,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,DIG,0,1,TIP,24,Gamsu,Crumbzz,Shiphtur,CoreJJ,KiWiKiD,Rhux,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,CST,1,0,WFX,39,Cris,Impaler,Jesiz,Mash,Sheep,Flaresz,ShorterACE,Pobelter,Altec,Gleeb
2015,Spring,Season,TL,1,0,CLG,43,Quas,IWDominate,FeniX,KEITH,Xpecial,Benny,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,C9,0,1,GV,41,Balls,Meteos,Hai,Sneaky,LemonNation,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,T8,1,0,TSM,32,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,GV,1,0,DIG,52,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Gamsu,Crumbzz,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,T8,1,0,CST,46,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Cris,Impaler,Jesiz,Mash,Sheep
2015,Spring,Season,C9,1,0,TL,38,Balls,Meteos,Hai,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,TIP,0,1,CLG,31,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,TSM,1,0,WFX,33,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Avalon,Helios,Pobelter,Altec,Gleeb
2015,Spring,Season,CLG,1,0,C9,38,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,DIG,0,1,WFX,40,Gamsu,Crumbzz,Shiphtur,CoreJJ,KiWiKiD,Avalon,Helios,Pobelter,Altec,Gleeb
2015,Spring,Season,TSM,1,0,TL,39,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,TIP,1,0,T8,40,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,CST,0,1,GV,39,Cris,Impaler,Jesiz,Mash,Sheep,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,GV,0,1,TIP,49,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,C9,1,0,T8,35,Balls,Meteos,Hai,Sneaky,LemonNation,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,DIG,0,1,TSM,36,Gamsu,CloudNguyen,Shiphtur,CoreJJ,KiWiKiD,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,TL,1,0,CST,43,Quas,IWDominate,FeniX,Piglet,Xpecial,Cris,Impaler,Jesiz,Mash,Sheep
2015,Spring,Season,WFX,0,1,CLG,32,Avalon,Helios,Pobelter,Altec,Gleeb,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,C9,1,0,CST,31,Balls,Meteos,Hai,Sneaky,LemonNation,Cris,Impaler,Jesiz,Mash,Sheep
2015,Spring,Season,CLG,1,0,GV,36,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,TL,0,1,DIG,41,Quas,IWDominate,FeniX,Piglet,Xpecial,Gamsu,CloudNguyen,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,T8,1,0,WFX,31,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Avalon,Helios,Pobelter,Altec,Gleeb
2015,Spring,Season,TSM,1,0,TIP,30,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,CST,0,1,CLG,45,Cris,Impaler,Jesiz,Mash,Sheep,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,WFX,1,0,TIP,42,Avalon,Helios,Pobelter,Altec,Gleeb,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,DIG,0,1,C9,27,Gamsu,CloudNguyen,Shiphtur,CoreJJ,KiWiKiD,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,T8,0,1,TL,35,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,GV,0,1,TSM,43,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,WFX,1,0,C9,37,Avalon,Helios,Pobelter,Altec,Gleeb,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,TIP,1,0,CST,40,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Cris,Impaler,Jesiz,Mash,Sheep
2015,Spring,Season,CLG,0,1,TSM,46,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,GV,1,0,TL,48,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,DIG,1,0,T8,39,Gamsu,CloudNguyen,Shiphtur,CoreJJ,KiWiKiD,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,TL,0,1,WFX,40,Quas,IWDominate,FeniX,KEITH,Xpecial,Avalon,Helios,Pobelter,Altec,Imagine
2015,Spring,Season,T8,0,1,GV,49,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,C9,1,0,TIP,37,Balls,Meteos,Hai,Sneaky,LemonNation,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,DIG,0,1,CLG,35,Gamsu,CloudNguyen,Shiphtur,CoreJJ,KiWiKiD,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,TSM,1,0,CST,24,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Cris,Impaler,mancloud,Mash,Sheep
2015,Spring,Season,C9,1,0,CLG,44,Balls,Meteos,Hai,Sneaky,LemonNation,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,TL,1,0,TSM,54,Quas,IWDominate,FeniX,KEITH,Xpecial,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,WFX,0,1,DIG,47,Avalon,Helios,Pobelter,Altec,Imagine,Gamsu,CloudNguyen,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,CST,0,1,T8,33,Cris,Impaler,mancloud,Mash,Sheep,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,TIP,1,0,GV,30,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,CST,0,1,C9,34,Cris,Impaler,mancloud,Mash,Sheep,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,T8,1,0,TIP,49,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,TL,1,0,GV,29,Quas,IWDominate,FeniX,KEITH,Xpecial,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,TSM,1,0,DIG,33,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,CLG,1,0,WFX,29,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo,Avalon,Helios,Pobelter,Altec,Imagine
2015,Spring,Season,GV,1,0,CST,33,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Cris,Impaler,mancloud,Mash,Sheep
2015,Spring,Season,C9,1,0,WFX,30,Balls,Meteos,Hai,Sneaky,LemonNation,Avalon,Helios,Pobelter,Altec,Imagine
2015,Spring,Season,TIP,1,0,TSM,42,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,CLG,0,1,TL,55,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo,Quas,IWDominate,FeniX,KEITH,Xpecial
2015,Spring,Season,T8,1,0,DIG,38,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,DIG,1,0,CST,51,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD,Cris,Impaler,mancloud,Mash,Sheep
2015,Spring,Season,GV,0,1,CLG,36,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,ZionSpartan,Xmithie,Link,Doublelift,Aphromoo
2015,Spring,Season,WFX,0,1,TSM,46,Avalon,Helios,Pobelter,Paragon,Altec,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,TIP,1,0,C9,40,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,TL,0,1,T8,46,Quas,IWDominate,FeniX,Piglet,Xpecial,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,C9,1,0,DIG,46,Balls,Meteos,Hai,Sneaky,LemonNation,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,TSM,1,0,T8,37,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,TL,0,1,TIP,29,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,GV,1,0,WFX,45,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Avalon,Helios,Pobelter,Paragon,Altec
2015,Spring,Season,CLG,1,0,CST,31,ZionSpartan,Xmithie,Link,Doublelift,aphromoo,Cris,Impaler,mancloud,Mash,Sheep
2015,Spring,Season,CST,0,1,TIP,31,Cris,WTHeaven,mancloud,Mash,KonKwon,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,TL,0,1,C9,33,Quas,IWDominate,FeniX,Piglet,Xpecial,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,TSM,0,1,GV,37,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,CLG,1,0,DIG,38,ZionSpartan,Xmithie,Link,Doublelift,aphromoo,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,WFX,0,1,T8,45,Avalon,Helios,Pobelter,Altec,Gleeb,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,DIG,0,1,GV,40,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Season,TSM,1,0,CLG,42,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,ZionSpartan,Xmithie,Link,Doublelift,aphromoo
2015,Spring,Season,T8,1,0,C9,47,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,TIP,1,0,WFX,42,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Avalon,Helios,Pobelter,Altec,Gleeb
2015,Spring,Season,CST,0,1,TL,37,Cris,WTHeaven,mancloud,Mash,KonKwon,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,GV,0,1,C9,45,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Season,T8,0,1,CLG,34,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,ZionSpartan,Xmithie,Link,Doublelift,aphromoo
2015,Spring,Season,WFX,1,0,TL,36,Avalon,Helios,Pobelter,Altec,Gleeb,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,CST,0,1,TSM,36,Cris,WTHeaven,mancloud,Mash,KonKwon,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,TIP,0,1,DIG,42,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Spring,Season,WFX,1,0,CST,35,Avalon,Helios,Pobelter,Altec,Gleeb,Cris,WTHeaven,mancloud,Mash,KonKwon
2015,Spring,Season,C9,1,0,TSM,40,Balls,Meteos,Hai,Sneaky,LemonNation,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Season,DIG,0,1,TL,33,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,GV,1,0,T8,34,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Spring,Season,CLG,0,1,TIP,34,ZionSpartan,Xmithie,Link,Doublelift,aphromoo,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Season,T8,0,1,TL,46,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Season,C9,1,0,CLG,28,Balls,Meteos,Hai,Sneaky,LemonNation,ZionSpartan,Xmithie,Link,Doublelift,aphromoo
2015,Summer,Season,C9,1,0,TSM,46,Balls,Meteos,Incarnati0n,Sneaky,LemonNation,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,TDK,0,1,TL,44,Seraph,Kez,Bischu,Lattman,Baby,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,CLG,1,0,DIG,33,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,T8,0,1,TIP,34,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Summer,Season,GV,0,1,NME,43,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,TL,1,0,T8,42,Quas,IWDominate,FeniX,Piglet,Xpecial,CaliTrlolz8,Porpoise8,Slooshi8,Maplestreet8,Dodo8
2015,Summer,Season,DIG,1,0,C9,35,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD,Balls,Meteos,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,TIP,0,1,CLG,40,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,TSM,1,0,NME,35,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,TDK,0,1,GV,43,Seraph,Kez,Bischu,Lattman,Baby,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,NME,0,1,TL,33,Flaresz,Trashy,Innox,otter,Bodydrop,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,C9,0,1,GV,36,Balls,Meteos,Incarnati0n,Sneaky,LemonNation,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,TSM,1,0,TIP,43,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Summer,Season,T8,0,1,CLG,38,CaliTrlolz8,Porpoise8,Slooshi8,Nien,Dodo8,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,DIG,1,0,TDK,50,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD,Seraph,Kez,Bischu,Lattman,Baby
2015,Summer,Season,C9,0,1,TIP,37,Balls,Meteos,Incarnati0n,Sneaky,LemonNation,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Summer,Season,TL,0,1,GV,33,Quas,IWDominate,FeniX,Piglet,Xpecial,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,CLG,0,1,TSM,40,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,TDK,0,1,NME,48,Seraph,Kez,Bischu,Lattman,Smoothie,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,T8,0,1,DIG,44,CaliTrlolz8,Porpoise8,Slooshi8,Nien,Dodo8,Gamsu,Azingy,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,NME,0,1,T8,39,Flaresz,Trashy,Innox,otter,Bodydrop,CaliTrlolz8,Porpoise8,Slooshi8,Nien,Dodo8
2015,Summer,Season,TSM,0,1,DIG,44,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,TL,1,0,C9,40,Quas,IWDominate,FeniX,Piglet,Xpecial,Balls,Meteos,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,TIP,1,0,TDK,30,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Seraph,Kez,Bischu,Lattman,Smoothie
2015,Summer,Season,GV,0,1,CLG,31,Hauntzer,Move,Keane,Altec,Bunny FuFuu,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,C9,1,0,T8,31,Balls,Meteos,Incarnati0n,Sneaky,LemonNation,CaliTrlolz8,Porpoise8,Slooshi8,Nien,Dodo8
2015,Summer,Season,TSM,1,0,TDK,48,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Seraph,Kez,Bischu,Lattman,Smoothie
2015,Summer,Season,TIP,0,1,TL,36,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,DIG,0,1,GV,36,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,CLG,1,0,NME,49,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,DIG,1,0,TIP,40,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Summer,Season,TDK,0,1,CLG,39,Seraph,Kez,mancloud,Lattman,Smoothie,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,TL,0,1,TSM,42,Quas,IWDominate,FeniX,Piglet,Xpecial,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,GV,1,0,T8,34,Hauntzer,Move,Keane,Altec,Bunny FuFuu,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8
2015,Summer,Season,NME,1,0,C9,36,Flaresz,Trashy,Innox,otter,Bodydrop,Balls,Meteos,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,T8,1,0,TDK,51,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Seraph,Kez,mancloud,Lattman,Smoothie
2015,Summer,Season,GV,0,1,TSM,48,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,CLG,1,0,C9,48,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Balls,Meteos,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,NME,0,1,TIP,36,Flaresz,Trashy,Innox,otter,Bodydrop,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Summer,Season,TL,0,1,DIG,54,Quas,IWDominate,FeniX,Piglet,Xpecial,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,TIP,0,1,GV,44,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,TL,1,0,CLG,37,Quas,IWDominate,FeniX,Piglet,Xpecial,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,TSM,1,0,T8,41,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8
2015,Summer,Season,C9,1,0,TDK,38,Balls,Meteos,Incarnati0n,Sneaky,LemonNation,Seraph,Kez,mancloud,Lattman,Smoothie
2015,Summer,Season,DIG,1,0,NME,30,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,GV,1,0,TL,49,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,TIP,1,0,C9,29,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Balls,Meteos,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,TSM,1,0,CLG,39,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,TDK,1,0,DIG,36,Seraph,Kez,Ninja,Emperor,Smoothie,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,T8,1,0,NME,49,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,TIP,1,0,NME,32,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,TDK,0,1,TSM,55,Seraph,Kez,Ninja,Emperor,Smoothie,Dyrus,Santorin,Bjergsen,KEITH,Lustboy
2015,Summer,Season,C9,0,1,TL,42,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,CLG,0,1,GV,28,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,DIG,1,0,T8,38,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8
2015,Summer,Season,NME,1,0,TDK,43,Flaresz,Trashy,Innox,otter,Bodydrop,Seraph,Kez,Ninja,Emperor,Smoothie
2015,Summer,Season,CLG,0,1,TIP,40,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Summer,Season,TSM,0,1,GV,41,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,DIG,0,1,TL,29,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,T8,1,0,C9,40,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,TL,1,0,TDK,43,Quas,IWDominate,FeniX,Piglet,Xpecial,Seraph,Kez,Ninja,Emperor,Smoothie
2015,Summer,Season,NME,0,1,CLG,29,Flaresz,Trashy,Innox,otter,Bodydrop,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,GV,1,0,C9,40,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,T8,1,0,TSM,40,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,TIP,1,0,DIG,34,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,NME,0,1,GV,39,Flaresz,Trashy,Innox,otter,Bodydrop,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,C9,1,0,DIG,25,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,TSM,0,1,TL,45,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,TIP,1,0,T8,40,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8
2015,Summer,Season,CLG,1,0,TDK,41,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Seraph,Kez,Ninja,Emperor,Smoothie
2015,Summer,Season,C9,1,0,NME,29,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,TIP,1,0,TSM,40,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,CLG,1,0,TL,38,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,GV,0,1,DIG,57,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,TDK,0,1,T8,52,Seraph,Kez,Ninja,Emperor,Smoothie,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8
2015,Summer,Season,TL,1,0,NME,27,Quas,IWDominate,FeniX,Piglet,Xpecial,Flaresz,Trashy,Innox,otter,Bodydrop
2015,Summer,Season,C9,0,1,CLG,51,Balls,Hai,Incarnati0n,Sneaky,LemonNation,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,DIG,0,1,TSM,36,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
